koala,date,daily_dist_m,daily_dist_km
Emily,2024-07-17,61.49765605320878,0.061497656053208775
Emily,2024-07-18,300.5821963062873,0.3005821963062873
Emily,2024-07-19,147.9793067041044,0.1479793067041044
Emily,2024-07-20,176.62664472123907,0.17662664472123907
Emily,2024-07-21,210.61217070542907,0.21061217070542906
Emily,2024-07-22,184.62200268473123,0.18462200268473122
Emily,2024-07-23,159.6805318220482,0.15968053182204822
Emily,2024-07-24,83.89003991660717,0.08389003991660716
Emily,2024-07-25,162.72980821741564,0.16272980821741564
Emily,2024-07-26,353.801659699749,0.35380165969974897
Emily,2024-07-27,548.2464238622391,0.5482464238622391
Emily,2024-07-28,131.86609175693707,0.13186609175693706
Emily,2024-07-29,113.46979737467328,0.11346979737467328
Emily,2024-07-30,84.12153133958182,0.08412153133958182
Emily,2024-07-31,241.3871540365499,0.2413871540365499
Emily,2024-08-01,131.0691917723268,0.13106919177232682
Emily,2024-08-02,188.8528326761489,0.18885283267614889
Emily,2024-08-03,222.7945041256347,0.2227945041256347
Emily,2024-08-04,329.6788429227045,0.3296788429227045
Emily,2024-08-05,393.7917649810293,0.3937917649810293
Emily,2024-08-06,79.00025609803495,0.07900025609803495
Emily,2024-08-07,425.8498416301603,0.4258498416301603
Emily,2024-08-08,390.7357490937956,0.3907357490937956
Emily,2024-08-09,107.98217969404254,0.10798217969404254
Emily,2024-08-10,235.29328897502134,0.23529328897502133
Emily,2024-08-11,164.27662331527324,0.16427662331527323
Emily,2024-08-12,151.68265746683676,0.15168265746683676
Emily,2024-08-13,207.88604653381185,0.20788604653381185
Emily,2024-08-14,231.23616968062873,0.23123616968062874
Emily,2024-08-15,111.13960046106412,0.11113960046106412
Emily,2024-08-16,92.5982562732731,0.09259825627327309
Emily,2024-08-17,241.90950564711352,0.24190950564711353
Emily,2024-08-18,98.96595654270217,0.09896595654270217
Emily,2024-08-19,712.2746656415399,0.7122746656415399
Emily,2024-08-20,109.89145606986077,0.10989145606986077
Emily,2024-08-21,98.46782646177158,0.09846782646177157
Emily,2024-08-22,363.19362413490575,0.36319362413490575
Emily,2024-08-23,423.5475306985413,0.42354753069854134
Emily,2024-08-24,146.74649763489109,0.1467464976348911
Emily,2024-08-25,395.75845931253303,0.39575845931253306
Emily,2024-08-26,216.06423332343633,0.21606423332343633
Emily,2024-08-27,538.7418450171225,0.5387418450171225
Emily,2024-08-28,594.6266435620083,0.5946266435620083
Emily,2024-08-29,872.7457597702819,0.8727457597702819
Emily,2024-08-30,465.3499963403609,0.4653499963403609
Emily,2024-08-31,800.0697915637828,0.8000697915637828
Emily,2024-09-01,618.6720009896316,0.6186720009896316
Emily,2024-09-02,730.4298045604095,0.7304298045604095
Emily,2024-09-03,352.1688662134446,0.35216886621344456
Emily,2024-09-04,66.23367703485198,0.06623367703485197
Emily,2024-09-05,135.13807420124218,0.1351380742012422
Emily,2024-09-06,322.2050672112979,0.3222050672112979
Emily,2024-09-07,376.93636173614345,0.3769363617361435
Emily,2024-09-08,293.74886189218563,0.29374886189218563
Emily,2024-09-09,759.7664089654459,0.7597664089654459
Emily,2024-09-10,974.3217844215804,0.9743217844215805
Emily,2024-09-11,419.87070148247807,0.41987070148247807
Emily,2024-09-12,127.79663467476371,0.1277966346747637
Emily,2024-09-13,108.33237687773182,0.10833237687773181
Emily,2024-09-14,290.1473256483535,0.2901473256483535
Emily,2024-09-15,183.94740105510218,0.18394740105510218
Emily,2024-09-16,95.4560540146925,0.0954560540146925
Emily,2024-09-17,241.5811476275641,0.24158114762756408
Emily,2024-09-18,301.2242008416718,0.3012242008416718
Emily,2024-09-19,174.55815702084604,0.17455815702084604
Emily,2024-09-20,166.76980404359375,0.16676980404359376
Emily,2024-09-21,139.8109737736955,0.1398109737736955
Emily,2024-09-22,169.56232050058642,0.16956232050058642
Emily,2024-09-23,482.14278367924385,0.48214278367924385
Emily,2024-09-24,96.79283288602095,0.09679283288602095
Emily,2024-09-25,86.89988895005662,0.08689988895005663
Emily,2024-09-26,182.90512288764162,0.18290512288764163
Emily,2024-09-27,281.0472316276977,0.28104723162769774
Emily,2024-09-28,173.22309786715726,0.17322309786715726
Emily,2024-09-29,69.20266414721735,0.06920266414721735
Emily,2024-09-30,183.4370636306051,0.1834370636306051
Emily,2024-10-01,583.4619951813856,0.5834619951813856
Emily,2024-10-02,194.09175927803906,0.19409175927803907
Emily,2024-10-03,173.88360683771967,0.17388360683771967
Emily,2024-10-04,459.7988675804464,0.4597988675804464
Emily,2024-10-05,360.06344618481666,0.36006344618481667
Emily,2024-10-06,163.30022787201824,0.16330022787201823
Emily,2024-10-07,290.67417600771466,0.29067417600771467
Emily,2024-10-08,203.60120700422902,0.203601207004229
Emily,2024-10-09,124.64422248671518,0.12464422248671518
Emily,2024-10-10,112.29553439274794,0.11229553439274793
Emily,2024-10-11,170.94188107533645,0.17094188107533645
Emily,2024-10-12,408.7233786891161,0.40872337868911607
Emily,2024-10-13,429.5331280650581,0.4295331280650581
Emily,2024-10-14,88.02554251434309,0.08802554251434308
Emily,2024-10-15,311.08807668922793,0.31108807668922794
Emily,2024-10-16,138.5539071405961,0.1385539071405961
Emily,2024-10-17,93.07779041508492,0.09307779041508492
Emily,2024-10-18,337.8647040823521,0.3378647040823521
Emily,2024-10-19,273.22079325400455,0.27322079325400456
Emily,2024-10-20,505.800172568433,0.505800172568433
Emily,2024-10-21,1142.9500202408485,1.1429500202408485
Emily,2024-10-22,274.77577850706973,0.27477577850706975
Emily,2024-10-23,263.073056914638,0.263073056914638
Emily,2024-10-24,183.44604916902938,0.18344604916902937
Emily,2024-10-25,159.64663758196943,0.15964663758196943
Emily,2024-10-26,799.950233278323,0.799950233278323
Emily,2024-10-27,720.3185465305462,0.7203185465305462
Emily,2024-10-28,166.1278389179597,0.1661278389179597
Emily,2024-10-29,104.98967806069282,0.10498967806069283
Emily,2024-10-30,214.31580760493094,0.21431580760493094
Emily,2024-10-31,310.92607696152714,0.31092607696152713
Emily,2024-11-01,171.99132988318138,0.1719913298831814
Emily,2024-11-02,129.69809207975774,0.12969809207975774
Emily,2024-11-03,302.3620184824847,0.3023620184824847
Emily,2024-11-04,560.0786193301926,0.5600786193301927
Emily,2024-11-05,738.420631168535,0.738420631168535
Emily,2024-11-06,30.400067269861275,0.030400067269861275
Emily,2024-11-21,587.981771357696,0.5879817713576959
Emily,2024-11-22,275.24790756762,0.27524790756762
Emily,2024-11-23,351.5697929893761,0.3515697929893761
Emily,2024-11-24,147.35201929739932,0.14735201929739933
Emily,2024-11-25,147.25248125289113,0.14725248125289114
Emily,2024-11-26,189.93624761558203,0.18993624761558203
Emily,2024-11-27,297.3973092160955,0.2973973092160955
Emily,2024-11-28,90.49886844457295,0.09049886844457294
Emily,2024-11-29,115.65803175291073,0.11565803175291073
Emily,2024-11-30,162.91120824494607,0.16291120824494607
Emily,2024-12-01,108.23638973359887,0.10823638973359886
Emily,2024-12-02,443.57696599352096,0.443576965993521
Emily,2024-12-03,330.9312143833584,0.3309312143833584
Emily,2024-12-04,316.6657956996163,0.3166657956996163
Emily,2024-12-05,956.1755061050857,0.9561755061050857
Emily,2024-12-06,174.39925287322475,0.17439925287322475
Emily,2024-12-07,186.44702055711466,0.18644702055711465
Emily,2024-12-08,204.37492417794772,0.20437492417794773
Emily,2024-12-09,153.23467592148486,0.15323467592148488
Emily,2024-12-10,229.3469874648868,0.2293469874648868
Emily,2024-12-11,184.27298275167053,0.18427298275167053
Emily,2024-12-12,149.35852398250805,0.14935852398250804
Emily,2024-12-13,101.03320650519628,0.10103320650519627
Emily,2024-12-14,182.33774543339507,0.18233774543339507
Emily,2024-12-15,191.0943754913756,0.1910943754913756
Emily,2024-12-16,186.05712694175782,0.18605712694175783
Emily,2024-12-17,199.42940586016977,0.19942940586016977
Emily,2024-12-18,379.55576899401683,0.37955576899401683
Emily,2024-12-19,134.40465556563058,0.13440465556563058
Emily,2024-12-20,93.39836661117835,0.09339836661117834
Emily,2024-12-21,266.31391460614145,0.26631391460614146
Emily,2024-12-22,274.936873146637,0.274936873146637
Emily,2024-12-23,284.08072302899126,0.28408072302899123
Emily,2024-12-24,238.0055168375643,0.2380055168375643
Emily,2024-12-25,121.82738215870626,0.12182738215870625
Emily,2024-12-26,131.40422914206474,0.13140422914206473
Emily,2024-12-27,169.57109040417868,0.16957109040417867
Emily,2024-12-28,201.49620410312852,0.20149620410312852
Emily,2024-12-29,405.745360729608,0.40574536072960804
Emily,2024-12-30,559.9115995288349,0.559911599528835
Emily,2024-12-31,953.2198960926454,0.9532198960926453
Emily,2025-01-01,427.44645162289083,0.42744645162289086
Emily,2025-01-02,553.6332564035515,0.5536332564035515
Emily,2025-01-03,741.616334810703,0.7416163348107031
Emily,2025-01-04,436.7414733562086,0.4367414733562086
Emily,2025-01-05,371.1495857830587,0.3711495857830587
Emily,2025-01-06,549.4616798267938,0.5494616798267938
Emily,2025-01-07,450.2613213137892,0.4502613213137892
Emily,2025-01-08,196.52140493316983,0.19652140493316983
Emily,2025-01-09,262.63176509320004,0.2626317650932
Emily,2025-01-10,311.3052133098701,0.3113052133098701
Emily,2025-01-11,216.45962141230444,0.21645962141230443
Emily,2025-01-12,212.71041432914382,0.2127104143291438
Emily,2025-01-13,476.2008457951109,0.4762008457951109
Emily,2025-01-14,295.1612600239789,0.2951612600239789
Emily,2025-01-15,316.1527288467563,0.3161527288467563
Emily,2025-01-16,562.6142295716872,0.5626142295716873
Emily,2025-01-17,254.03439806573584,0.25403439806573586
Emily,2025-01-18,410.78105571566545,0.4107810557156654
Emily,2025-01-19,337.23706076125154,0.33723706076125154
Emily,2025-01-20,180.12780929336444,0.18012780929336444
Emily,2025-01-21,330.22487870718646,0.3302248787071865
Emily,2025-01-22,337.01161044556176,0.33701161044556177
Emily,2025-01-23,221.4678386484017,0.22146783864840172
Emily,2025-01-24,356.79055510999933,0.35679055510999935
Emily,2025-01-25,295.39056824935517,0.29539056824935517
Emily,2025-01-26,312.206199572143,0.312206199572143
Emily,2025-01-27,234.9183430271088,0.2349183430271088
Emily,2025-01-28,98.23875951361767,0.09823875951361767
Emily,2025-01-29,18.95623499223085,0.018956234992230852
Emily,2025-01-30,127.7057243858577,0.1277057243858577
Emily,2025-01-31,241.83615391887574,0.24183615391887575
Emily,2025-02-01,400.21976581992845,0.40021976581992846
Emily,2025-02-02,141.94628418690093,0.14194628418690092
Emily,2025-02-03,121.02862620548447,0.12102862620548448
Emily,2025-02-04,563.5629373502408,0.5635629373502408
Emily,2025-02-05,460.36406981836325,0.46036406981836325
Emily,2025-02-06,242.74258759701792,0.24274258759701792
Emily,2025-02-07,447.36604151842533,0.44736604151842535
Emily,2025-02-08,376.7531947873168,0.3767531947873168
Emily,2025-02-09,681.9525669252616,0.6819525669252616
Emily,2025-02-10,308.8250697663317,0.3088250697663317
Emily,2025-02-11,346.7029152798821,0.3467029152798821
Emily,2025-02-12,184.32528775460375,0.18432528775460374
Emily,2025-02-13,266.84026162481484,0.26684026162481483
Emily,2025-02-14,328.28900769704774,0.3282890076970477
Emily,2025-02-15,380.739562324764,0.38073956232476397
Emily,2025-02-16,190.2374763749959,0.1902374763749959
Emily,2025-02-17,192.92585376759044,0.19292585376759044
Emily,2025-02-18,437.02523832599815,0.43702523832599816
Emily,2025-02-19,275.8015883595951,0.27580158835959506
Emily,2025-02-20,197.83877251282212,0.19783877251282211
Emily,2025-02-21,185.88036805733114,0.18588036805733113
Emily,2025-02-22,256.80738078603565,0.25680738078603565
Emily,2025-02-23,426.23551897110195,0.42623551897110196
Emily,2025-02-24,336.2796471954127,0.3362796471954127
Emily,2025-02-25,234.691309214827,0.23469130921482698
Emily,2025-02-26,228.16123972964454,0.22816123972964453
Emily,2025-02-27,309.29881559912536,0.30929881559912537
Emily,2025-02-28,206.55745933521334,0.20655745933521333
Emily,2025-03-01,423.3070188323264,0.42330701883232635
Emily,2025-03-02,251.36625296952175,0.25136625296952175
Emily,2025-03-03,522.5179039212985,0.5225179039212985
Emily,2025-03-04,260.61999961903336,0.26061999961903337
Emily,2025-03-05,230.15307670718707,0.23015307670718707
Emily,2025-03-06,463.42056860811425,0.46342056860811426
Emily,2025-03-07,304.4123259532941,0.3044123259532941
Emily,2025-03-08,199.96895901582099,0.19996895901582099
Emily,2025-03-09,280.9766840626531,0.2809766840626531
Emily,2025-03-10,243.60454847312238,0.24360454847312238
Emily,2025-03-11,197.10426887806233,0.19710426887806232
Emily,2025-03-12,388.23148943582555,0.3882314894358255
Emily,2025-03-13,331.1039663370936,0.3311039663370936
Emily,2025-03-14,197.13905150592313,0.19713905150592315
Emily,2025-03-15,367.37631454459273,0.36737631454459274
Emily,2025-03-16,256.81671956228683,0.25681671956228685
Emily,2025-03-17,335.311953720426,0.335311953720426
Emily,2025-03-18,314.21447820388244,0.31421447820388243
Emily,2025-03-19,146.79529398903813,0.14679529398903812
Emily,2025-03-20,695.6258626720044,0.6956258626720043
Emily,2025-03-21,596.2472113245601,0.5962472113245602
Emily,2025-03-22,198.58213366076842,0.19858213366076843
Emily,2025-03-23,447.77291223757993,0.4477729122375799
Emily,2025-03-24,415.9220594051452,0.4159220594051452
Emily,2025-03-25,599.6784646868355,0.5996784646868355
Emily,2025-03-26,544.4528636844591,0.5444528636844591
Emily,2025-03-27,249.5855624781037,0.2495855624781037
Emily,2025-03-28,234.31408621154816,0.23431408621154814
Emily,2025-03-29,255.04445510022896,0.25504445510022894
Emily,2025-03-30,477.9025557549714,0.47790255575497137
Emily,2025-03-31,247.4280823923956,0.24742808239239558
Emily,2025-04-01,368.6163976992111,0.3686163976992111
Emily,2025-04-02,284.36604518643503,0.28436604518643505
Emily,2025-04-03,527.0647682560968,0.5270647682560968
Emily,2025-04-04,238.55639937968735,0.23855639937968734
Emily,2025-04-05,313.0827526048875,0.3130827526048875
Emily,2025-04-06,276.91272494713115,0.27691272494713115
Emily,2025-04-07,338.46055270651163,0.33846055270651165
Emily,2025-04-08,272.19878380211793,0.2721987838021179
Emily,2025-04-09,371.31453709670944,0.3713145370967094
Emily,2025-04-10,237.99436082530332,0.2379943608253033
Emily,2025-04-11,307.2295552184991,0.3072295552184991
Emily,2025-04-12,342.4391891404814,0.3424391891404814
Emily,2025-04-13,240.02982205762638,0.24002982205762638
Emily,2025-04-14,212.07790546695935,0.21207790546695934
Emily,2025-04-15,277.44336522505654,0.2774433652250565
Emily,2025-04-16,299.5159201254965,0.2995159201254965
Emily,2025-04-17,522.6881947625503,0.5226881947625504
Emily,2025-04-18,303.81203592564776,0.30381203592564776
Emily,2025-04-19,329.4643413167972,0.3294643413167972
Emily,2025-04-20,126.59825396517184,0.12659825396517183
Emily,2025-04-21,209.57110099177513,0.20957110099177512
Emily,2025-04-22,1792.5214525156894,1.7925214525156894
Emily,2025-05-13,1840.6640788718403,1.8406640788718402
Emily,2025-05-14,348.2271236908713,0.3482271236908713
Emily,2025-05-15,306.96259228798255,0.30696259228798256
Emily,2025-05-16,129.10803138063733,0.12910803138063734
Emily,2025-05-17,419.817758722039,0.419817758722039
Emily,2025-05-18,197.29783375173636,0.19729783375173637
Emily,2025-05-19,723.1593421097854,0.7231593421097854
Emily,2025-05-20,273.13487678644503,0.27313487678644505
Emily,2025-05-21,215.54071198704827,0.21554071198704827
Emily,2025-05-22,499.46022121501136,0.4994602212150114
Emily,2025-05-23,271.4050539673277,0.2714050539673277
Emily,2025-05-24,184.4999197929225,0.1844999197929225
Emily,2025-05-25,220.94749677317208,0.22094749677317208
Emily,2025-05-26,236.0431204639621,0.23604312046396211
Emily,2025-05-27,151.42259561820313,0.15142259561820312
Emily,2025-05-28,283.928727217875,0.283928727217875
Emily,2025-05-29,164.02559404582928,0.16402559404582928
Emily,2025-05-30,125.76239933589345,0.12576239933589345
Emily,2025-05-31,227.54214123909864,0.22754214123909863
Emily,2025-06-01,127.75706097232197,0.12775706097232198
Emily,2025-06-02,278.49238636185123,0.27849238636185125
Emily,2025-06-03,246.41418731013184,0.24641418731013184
Emily,2025-06-04,409.0536482271984,0.40905364822719836
Emily,2025-06-05,241.42277359855765,0.24142277359855766
Emily,2025-06-06,455.30689866031616,0.45530689866031615
Emily,2025-06-07,159.78368354953633,0.15978368354953634
Emily,2025-06-08,307.90015094034686,0.30790015094034684
Emily,2025-06-09,481.57665897365075,0.48157665897365076
Emily,2025-06-10,450.29293845978793,0.4502929384597879
Emily,2025-06-11,193.35588017257174,0.19335588017257174
Emily,2025-06-12,332.84360246060487,0.33284360246060485
Emily,2025-06-13,197.37425643388298,0.19737425643388298
Emily,2025-06-14,251.1932252740092,0.25119322527400917
Emily,2025-06-15,244.75669735911137,0.24475669735911137
Emily,2025-06-16,138.84391417363585,0.13884391417363584
Emily,2025-06-17,344.31472275453643,0.34431472275453645
Emily,2025-06-18,370.70290241861966,0.37070290241861964
Emily,2025-06-19,157.57997261990673,0.15757997261990672
Emily,2025-06-20,127.58743102874496,0.12758743102874495
Emily,2025-06-21,117.37791917421474,0.11737791917421474
Emily,2025-06-22,104.55040295225353,0.10455040295225354
Emily,2025-06-23,313.7366511906177,0.31373665119061767
Emily,2025-06-24,151.19622590199066,0.15119622590199067
Emily,2025-06-25,257.0740399526195,0.2570740399526195
Emily,2025-06-26,344.5580850941358,0.34455808509413577
Emily,2025-06-27,317.3494011317324,0.31734940113173243
Emily,2025-06-28,189.77598542531834,0.18977598542531834
Emily,2025-06-29,415.20271045664,0.41520271045664
Emily,2025-06-30,182.81110639266856,0.18281110639266857
Emily,2025-07-01,267.0427300899114,0.2670427300899114
Emily,2025-07-02,285.9215583393783,0.28592155833937827
Emily,2025-07-03,264.8245670929975,0.2648245670929975
Emily,2025-07-04,172.9425738266402,0.1729425738266402
Emily,2025-07-05,328.21437894831746,0.32821437894831745
Emily,2025-07-06,222.605045914708,0.222605045914708
Emily,2025-07-07,779.016084803159,0.779016084803159
Emily,2025-07-08,290.7596068338391,0.2907596068338391
Emily,2025-07-09,330.45406410072343,0.3304540641007234
Emily,2025-07-10,362.94798977804555,0.36294798977804554
Emily,2025-07-11,10093.763451465335,10.093763451465335
Emily,2025-07-12,235.10261460333453,0.23510261460333454
Emily,2025-07-13,4361.260772649349,4.361260772649349
Emily,2025-07-14,442.87565449232693,0.4428756544923269
Emily,2025-07-15,286.6304048206465,0.2866304048206465
Emily,2025-07-16,231.89247456760384,0.23189247456760384
Emily,2025-07-17,333.6858066054315,0.33368580660543146
Emily,2025-07-18,301.66042306281173,0.3016604230628117
Emily,2025-07-19,483.12975878866746,0.4831297587886675
Emily,2025-07-20,879.3302937333676,0.8793302937333676
Emily,2025-07-21,811.8171940188965,0.8118171940188965
Emily,2025-07-22,771.8410950639943,0.7718410950639943
Emily,2025-07-23,411.4279120319625,0.4114279120319625
Emily,2025-07-24,189.57170384401817,0.18957170384401817
Emily,2025-07-25,346.39631786059056,0.34639631786059055
Emily,2025-07-26,305.408128913661,0.30540812891366104
Emily,2025-07-27,183.52276082739778,0.18352276082739777
Emily,2025-07-28,223.19362899839126,0.22319362899839126
Emily,2025-07-29,206.251535176301,0.206251535176301
Emily,2025-07-30,277.1527188099377,0.2771527188099377
Emily,2025-07-31,305.73019587191203,0.305730195871912
Emily,2025-08-01,199.1478994574984,0.1991478994574984
Emily,2025-08-02,288.30039755461087,0.28830039755461084
Emily,2025-08-03,207.53154699617855,0.20753154699617854
Emily,2025-08-04,221.13416191635588,0.22113416191635588
Emily,2025-08-05,942.1681523027979,0.9421681523027979
Emily,2025-08-06,229.7884050206539,0.2297884050206539
Emily,2025-08-07,246.17517606246398,0.24617517606246397
Emily,2025-08-08,631.1518584596748,0.6311518584596748
Emily,2025-08-09,407.9581150531492,0.40795811505314916
Emily,2025-08-10,439.53943779864295,0.43953943779864296
Emily,2025-08-11,884.7930108822269,0.884793010882227
Emily,2025-08-12,8795.573469291076,8.795573469291076
Emily,2025-08-13,704.7807133881785,0.7047807133881785
Emily,2025-08-14,523.4590654226007,0.5234590654226007
Emily,2025-08-15,498.04569564934,0.49804569564934004
Emily,2025-08-16,221.52989062698674,0.22152989062698675
Emily,2025-08-17,527.6966163655228,0.5276966163655228
Emily,2025-08-18,419.941933263252,0.419941933263252
Emily,2025-08-19,228.32289824597714,0.22832289824597715
Emily,2025-08-20,541.6450224959033,0.5416450224959033
Emily,2025-08-21,306.5501124372955,0.3065501124372955
Emily,2025-08-22,205.46414052018582,0.20546414052018583
Emily,2025-08-23,375.17283563997853,0.37517283563997855
Emily,2025-08-24,195.37588582003022,0.1953758858200302
Emily,2025-08-25,228.9824187989547,0.2289824187989547
Emily,2025-08-26,368.88000986727576,0.36888000986727576
Emily,2025-08-27,295.4710549429708,0.29547105494297077
Emily,2025-08-28,295.8186332806444,0.2958186332806444
Emily,2025-08-29,367.6326503144075,0.3676326503144075
Emily,2025-08-30,247.54956277216206,0.24754956277216206
Emily,2025-08-31,468.5036181285274,0.4685036181285274
Emily,2025-09-01,273.7788800674363,0.27377888006743634
Emily,2025-09-02,416.76956546398907,0.4167695654639891
Emily,2025-09-03,345.29320097530325,0.34529320097530325
Emily,2025-09-04,764.9382990162314,0.7649382990162314
Emily,2025-09-05,450.779416789135,0.45077941678913497
Emily,2025-09-06,225.78702725065895,0.22578702725065894
Emily,2025-09-07,412.9334215649017,0.4129334215649017
Emily,2025-09-08,703.4477051313701,0.7034477051313701
Emily,2025-09-09,273.24819001340273,0.2732481900134027
Emily,2025-09-10,538.4521165763742,0.5384521165763743
Emily,2025-09-11,444.6893726344888,0.44468937263448877
Emily,2025-09-12,337.95025093052226,0.3379502509305223
Emily,2025-09-13,492.2033316134471,0.4922033316134471
Emily,2025-09-14,335.0095236795454,0.3350095236795454
Emily,2025-09-15,523.265717124399,0.523265717124399
Emily,2025-09-16,1514.6247034984362,1.5146247034984361
Emily,2025-09-17,1358.3909452342975,1.3583909452342975
Emily,2025-09-18,879.9959688402931,0.8799959688402932
Emily,2025-09-19,709.1736549747342,0.7091736549747342
Emily,2025-09-20,362.9180045464528,0.3629180045464528
Emily,2025-09-21,900.7572287606949,0.900757228760695
Emily,2025-09-22,480.45474855239064,0.4804547485523906
Emily,2025-09-23,848.1274070811825,0.8481274070811825
Emily,2025-09-24,447.76894721807497,0.447768947218075
Emily,2025-09-25,427.59619757712187,0.42759619757712186
Emily,2025-09-26,326.3616966025493,0.32636169660254927
Emily,2025-09-27,511.61455841177803,0.511614558411778
Emily,2025-09-28,327.57064099143605,0.32757064099143607
Emily,2025-09-29,363.1196288848689,0.36311962888486893
Emily,2025-09-30,513.6145758843636,0.5136145758843637
Emily,2025-10-01,430.6714910070287,0.4306714910070287
Emily,2025-10-02,418.85818906593994,0.4188581890659399
Emily,2025-10-03,299.37717742150943,0.29937717742150943
Emily,2025-10-04,241.7725434900712,0.2417725434900712
Emily,2025-10-05,456.37425194092765,0.4563742519409276
Emily,2025-10-06,490.88326739455226,0.49088326739455224
Emily,2025-10-07,322.1061886690098,0.3221061886690098
Emily,2025-10-08,6324.736070068731,6.324736070068731
Emily,2025-10-09,483.82712780380643,0.48382712780380643
Emily,2025-10-10,381.44608382928897,0.38144608382928896
Emily,2025-10-11,325.78592672252273,0.3257859267225227
Emily,2025-10-12,365.6640231453913,0.3656640231453913
Emily,2025-10-13,403.40499136465945,0.40340499136465946
Emily,2025-10-14,156.62518185274288,0.15662518185274288
Emily,2025-10-15,319.26859458729376,0.3192685945872938
Emily,2025-10-16,437.7293768468594,0.4377293768468594
Emily,2025-10-17,351.2285122411274,0.35122851224112744
Emily,2025-10-18,197.668469996393,0.19766846999639298
Emily,2025-10-19,497.3487175863801,0.49734871758638005
Emily,2025-10-20,297.9328586169937,0.2979328586169937
Emily,2025-10-21,395.2236592986844,0.3952236592986844
Emily,2025-10-22,343.20578383753343,0.3432057838375334
Emily,2025-10-23,465.67652522259505,0.46567652522259506
Emily,2025-10-24,600.8330042627002,0.6008330042627003
Emily,2025-10-25,311.4388834708865,0.3114388834708865
Emily,2025-10-26,238.1702706808128,0.23817027068081278
Emily,2025-10-27,242.39266497780935,0.24239266497780934
Emily,2025-10-28,316.9464144639679,0.31694641446396793
Emily,2025-10-29,297.0556249692665,0.29705562496926646
Emily,2025-10-30,294.4460671184271,0.2944460671184271
Emily,2025-10-31,204.8895583866243,0.2048895583866243
Emily,2025-11-01,223.68712614831338,0.22368712614831338
Emily,2025-11-02,205.52285180258224,0.20552285180258223
Emily,2025-11-03,189.97060826590192,0.18997060826590192
Emily,2025-11-04,296.5066232505216,0.29650662325052163
Emily,2025-11-05,292.83020197425395,0.29283020197425397
Emily,2025-11-06,417.05066904983386,0.41705066904983384
Emily,2025-11-07,221.42453143027691,0.2214245314302769
Emily,2025-11-08,260.78769205307725,0.2607876920530772
Emily,2025-11-09,392.6261167597028,0.3926261167597028
Emily,2025-11-10,353.65895971672427,0.3536589597167243
Emily,2025-11-11,421.3092978590603,0.4213092978590603
Emily,2025-11-12,554.1491449942052,0.5541491449942052
Emily,2025-11-13,471.28389716245016,0.47128389716245017
Emily,2025-11-14,1045.8396517047743,1.0458396517047743
Emily,2025-11-15,667.5841525160729,0.6675841525160728
Emily,2025-11-16,379.7251279883016,0.3797251279883016
Emily,2025-11-17,839.4537453417564,0.8394537453417564
Emily,2025-11-18,666.5623927548852,0.6665623927548852
Emily,2025-11-19,1093.715770017785,1.0937157700177849
Emily,2025-11-20,1118.3202193610634,1.1183202193610635
Emily,2025-11-21,624.1052490088023,0.6241052490088023
Emily,2025-11-22,665.7610756802784,0.6657610756802784
Emily,2025-11-23,518.2306981957554,0.5182306981957554
Emily,2025-11-24,283.1535304060282,0.2831535304060282
Emily,2025-11-25,391.8796837064916,0.3918796837064916
Emily,2025-11-26,283.1583551189755,0.2831583551189755
Emily,2025-11-27,284.3559338551589,0.28435593385515895
Emily,2025-11-28,291.4530924638659,0.2914530924638659
Emily,2025-11-29,252.24575368724177,0.2522457536872418
Emily,2025-11-30,261.68989080639005,0.26168989080639005
Emily,2025-12-01,218.44978096245217,0.21844978096245216
Emily,2025-12-02,329.73546846131717,0.3297354684613172
Emily,2025-12-03,407.61393206501367,0.4076139320650137
Emily,2025-12-04,302.0399257710652,0.3020399257710652
Emily,2025-12-05,315.8893015458122,0.3158893015458122
Emily,2025-12-06,290.98940086302366,0.29098940086302366
Emily,2025-12-07,356.71560342936357,0.3567156034293636
Emily,2025-12-08,414.84008652868846,0.4148400865286885
Emily,2025-12-09,277.9035143285147,0.2779035143285147
Emily,2025-12-10,327.9087450194283,0.3279087450194283
Emily,2025-12-11,462.7977974045357,0.4627977974045357
Emily,2025-12-12,270.7763709155319,0.2707763709155319
Emily,2025-12-13,409.75606091352734,0.40975606091352734
Emily,2025-12-14,278.2811443342793,0.2782811443342793
Emily,2025-12-15,499.8383530984765,0.49983835309847646
Emily,2025-12-16,557.3376818463762,0.5573376818463762
Emily,2025-12-17,377.43542085069566,0.37743542085069565
Emily,2025-12-18,176.78880357815598,0.176788803578156
Emily,2025-12-19,535.4833380982383,0.5354833380982382
Emily,2025-12-20,298.5411138783437,0.2985411138783437
Emily,2025-12-21,340.8893480951426,0.3408893480951426
Emily,2025-12-22,407.50504881006844,0.40750504881006844
Emily,2025-12-23,507.91394004115887,0.5079139400411589
Emily,2025-12-24,268.63622598900764,0.26863622598900766
Emily,2025-12-25,244.24405501360664,0.24424405501360663
Emily,2025-12-26,300.1476509918705,0.30014765099187046
Emily,2025-12-27,429.61593778881826,0.42961593778881824
Emily,2025-12-28,194.47659440976895,0.19447659440976894
Emily,2025-12-29,179.67677804318905,0.17967677804318904
Emily,2025-12-30,310.85175858711114,0.3108517585871111
Emily,2025-12-31,399.4285682535901,0.3994285682535901
Emily,2026-01-01,296.66236205329824,0.2966623620532982
Emily,2026-01-02,129.7053378360894,0.1297053378360894
